Sample Location,Contaminant ID,Analysis Result,MCL In Effect,Sample Date,Sample Type,Laboratory ID,Analysis Method,Analysis Date,Sample Received Date,SPLIT_PAGES,PWSID,SYSTEM NAME,MAIN_PAGE,TOP_MARGIN,SYSNAME_PAGE
808,CHLORINE,0.79,.,09/21/2016,DISTRIBUTION,GREENVILLE BORO MUN AUTH,"COLORMTRC, DPD (CL/NH2CL)",09/21/2016,09/28/2016,2,6430037, GREENVILLE MUNI WATER AUTH,408,70,50
808,TOTAL COLIFORM PRESENCE,0,.,09/21/2016,DISTRIBUTION,GREENVILLE BORO MUN AUTH,CHROMO/FLUOROGEN (COLILERT/18),09/22/2016,09/28/2016,2,6430037, GREENVILLE MUNI WATER AUTH,408,70,50
816,CHLORINE,0.32,.,09/21/2016,DISTRIBUTION,GREENVILLE BORO MUN AUTH,"COLORMTRC, DPD (CL/NH2CL)",09/21/2016,09/28/2016,2,6430037, GREENVILLE MUNI WATER AUTH,408,70,50
816,TOTAL COLIFORM PRESENCE,0,.,09/21/2016,DISTRIBUTION,GREENVILLE BORO MUN AUTH,CHROMO/FLUOROGEN (COLILERT/18),09/22/2016,09/28/2016,2,6430037, GREENVILLE MUNI WATER AUTH,408,70,50
101,CHLORINE,2.87,.,09/22/2016,ENTRY POINT,GREENVILLE BORO MUN AUTH,"COLORMTRC, DPD (CL/NH2CL)",09/22/2016,11/06/2016,2,6430037, GREENVILLE MUNI WATER AUTH,408,70,50
101,CHLORINE,2.93,.,09/23/2016,ENTRY POINT,GREENVILLE BORO MUN AUTH,"COLORMTRC, DPD (CL/NH2CL)",09/23/2016,11/06/2016,2,6430037, GREENVILLE MUNI WATER AUTH,408,70,50
101,CHLORINE,3.02,.,09/24/2016,ENTRY POINT,GREENVILLE BORO MUN AUTH,"COLORMTRC, DPD (CL/NH2CL)",09/24/2016,11/06/2016,2,6430037, GREENVILLE MUNI WATER AUTH,408,70,50
101,CHLORINE,2.49,.,09/25/2016,ENTRY POINT,GREENVILLE BORO MUN AUTH,"COLORMTRC, DPD (CL/NH2CL)",09/25/2016,11/06/2016,2,6430037, GREENVILLE MUNI WATER AUTH,408,70,50
101,CHLORINE,3.03,.,09/26/2016,ENTRY POINT,GREENVILLE BORO MUN AUTH,"COLORMTRC, DPD (CL/NH2CL)",09/26/2016,11/06/2016,2,6430037, GREENVILLE MUNI WATER AUTH,408,70,50
101,CHLORINE,2.43,.,09/27/2016,ENTRY POINT,GREENVILLE BORO MUN AUTH,"COLORMTRC, DPD (CL/NH2CL)",09/27/2016,11/06/2016,1,6430037, GREENVILLE MUNI WATER AUTH,410,70,52
802,CHLORINE,0.97,.,09/27/2016,DISTRIBUTIO N,GREENVILLE BORO MUN AUTH,"COLORMTRC, DPD (CL/NH2CL)",09/27/2016,09/28/2016,1,6430037, GREENVILLE MUNI WATER AUTH,410,70,52
802,TOTAL COLIFORM PRESENCE,0,.,09/27/2016,DISTRIBUTIO N,GREENVILLE BORO MUN AUTH,CHROMO/FLUOROGEN (COLILERT/18),09/28/2016,09/28/2016,1,6430037, GREENVILLE MUNI WATER AUTH,410,70,52
824,CHLORINE,1.6,.,09/27/2016,DISTRIBUTIO N,GREENVILLE BORO MUN AUTH,"COLORMTRC, DPD (CL/NH2CL)",09/27/2016,09/28/2016,1,6430037, GREENVILLE MUNI WATER AUTH,410,70,52
824,TOTAL COLIFORM PRESENCE,0,.,09/27/2016,DISTRIBUTIO N,GREENVILLE BORO MUN AUTH,CHROMO/FLUOROGEN (COLILERT/18),09/28/2016,09/28/2016,1,6430037, GREENVILLE MUNI WATER AUTH,410,70,52
101,CHLORINE,2.32,.,09/28/2016,ENTRY POINT,GREENVILLE BORO MUN AUTH,"COLORMTRC, DPD (CL/NH2CL)",09/28/2016,11/06/2016,1,6430037, GREENVILLE MUNI WATER AUTH,410,70,52
101,CHLORINE,2.53,.,09/29/2016,ENTRY POINT,GREENVILLE BORO MUN AUTH,"COLORMTRC, DPD (CL/NH2CL)",09/29/2016,11/06/2016,1,6430037, GREENVILLE MUNI WATER AUTH,410,70,52
101,CHLORINE,2.22,.,09/30/2016,ENTRY POINT,GREENVILLE BORO MUN AUTH,"COLORMTRC, DPD (CL/NH2CL)",09/30/2016,11/06/2016,1,6430037, GREENVILLE MUNI WATER AUTH,410,70,52
101,CHLORINE,2.57,.,10/01/2016,ENTRY POINT,GREENVILLE BORO MUN AUTH,"COLORMTRC, DPD (CL/NH2CL)",10/01/2016,11/06/2016,1,6430037, GREENVILLE MUNI WATER AUTH,410,70,52
101,CHLORINE,1.9,.,10/02/2016,ENTRY POINT,GREENVILLE BORO MUN AUTH,"COLORMTRC, DPD (CL/NH2CL)",10/02/2016,11/06/2016,1,6430037, GREENVILLE MUNI WATER AUTH,410,70,52
101,CHLORINE,1.68,.,10/03/2016,ENTRY POINT,GREENVILLE BORO MUN AUTH,"COLORMTRC, DPD (CL/NH2CL)",10/03/2016,11/06/2016,1,6430037, GREENVILLE MUNI WATER AUTH,410,70,52
101,CHLORINE,1.74,.,10/04/2016,ENTRY POINT,GREENVILLE BORO MUN AUTH,"COLORMTRC, DPD (CL/NH2CL)",10/04/2016,11/06/2016,1,6430037, GREENVILLE MUNI WATER AUTH,411,70,53
805,TOTAL COLIFORM PRESENCE,0,.,10/04/2016,DISTRIBUTIO N,GREENVILLE BORO MUN AUTH,CHROMO/FLUOROGEN (COLILERT/18),10/05/2016,11/03/2016,1,6430037, GREENVILLE MUNI WATER AUTH,411,70,53
808,TOTAL COLIFORM PRESENCE,0,.,10/04/2016,DISTRIBUTIO N,GREENVILLE BORO MUN AUTH,CHROMO/FLUOROGEN (COLILERT/18),10/05/2016,11/03/2016,1,6430037, GREENVILLE MUNI WATER AUTH,411,70,53
866,TOTAL COLIFORM PRESENCE,0,.,10/04/2016,DISTRIBUTIO N,GREENVILLE BORO MUN AUTH,CHROMO/FLUOROGEN (COLILERT/18),10/05/2016,11/03/2016,1,6430037, GREENVILLE MUNI WATER AUTH,411,70,53
101,CHLORINE,1.47,.,10/05/2016,ENTRY POINT,GREENVILLE BORO MUN AUTH,"COLORMTRC, DPD (CL/NH2CL)",10/05/2016,11/06/2016,1,6430037, GREENVILLE MUNI WATER AUTH,411,70,53
301,ALKALINITY - TOTAL,84,.,10/05/2016,RAW WATER,GREENVILLE BORO MUN AUTH,TITRATION (ALKALINITY),10/05/2016,01/05/2017,1,6430037, GREENVILLE MUNI WATER AUTH,411,70,53
301,TOC,3.2,.,10/05/2016,PLANT,MAHAFFEY LABORATORIES,"UV, OXID, PERSULFATE (DOC/TOC)",10/11/2016,11/02/2016,1,6430037, GREENVILLE MUNI WATER AUTH,411,70,53
301,TOC,5.2,.,10/05/2016,RAW WATER,MAHAFFEY LABORATORIES,"UV, OXID, PERSULFATE (DOC/TOC)",10/11/2016,11/02/2016,1,6430037, GREENVILLE MUNI WATER AUTH,411,70,53
101,CHLORINE,1.78,.,10/06/2016,ENTRY POINT,GREENVILLE BORO MUN AUTH,"COLORMTRC, DPD (CL/NH2CL)",10/06/2016,11/06/2016,1,6430037, GREENVILLE MUNI WATER AUTH,411,70,53
101,CHLORINE,1.89,.,10/07/2016,ENTRY POINT,GREENVILLE BORO MUN AUTH,"COLORMTRC, DPD (CL/NH2CL)",10/07/2016,11/06/2016,1,6430037, GREENVILLE MUNI WATER AUTH,411,70,53
101,CHLORINE,2.18,.,10/08/2016,ENTRY POINT,GREENVILLE BORO MUN AUTH,"COLORMTRC, DPD (CL/NH2CL)",10/08/2016,11/06/2016,1,6430037, GREENVILLE MUNI WATER AUTH,411,70,53
101,CHLORINE,1.85,.,10/09/2016,ENTRY POINT,GREENVILLE BORO MUN AUTH,"COLORMTRC, DPD (CL/NH2CL)",10/09/2016,11/06/2016,1,6430037, GREENVILLE MUNI WATER AUTH,412,70,54
101,CHLORINE,2.23,.,10/10/2016,ENTRY POINT,GREENVILLE BORO MUN AUTH,"COLORMTRC, DPD (CL/NH2CL)",10/10/2016,11/06/2016,1,6430037, GREENVILLE MUNI WATER AUTH,412,70,54
101,CHLORINE,2.26,.,10/11/2016,ENTRY POINT,GREENVILLE BORO MUN AUTH,"COLORMTRC, DPD (CL/NH2CL)",10/11/2016,11/06/2016,1,6430037, GREENVILLE MUNI WATER AUTH,412,70,54
804,TOTAL COLIFORM PRESENCE,0,.,10/11/2016,DISTRIBUTIO N,GREENVILLE BORO MUN AUTH,CHROMO/FLUOROGEN (COLILERT/18),10/12/2016,11/03/2016,1,6430037, GREENVILLE MUNI WATER AUTH,412,70,54
807,TOTAL COLIFORM PRESENCE,0,.,10/11/2016,DISTRIBUTIO N,GREENVILLE BORO MUN AUTH,CHROMO/FLUOROGEN (COLILERT/18),10/12/2016,11/03/2016,1,6430037, GREENVILLE MUNI WATER AUTH,412,70,54
101,CHLORINE,2.03,.,10/12/2016,ENTRY POINT,GREENVILLE BORO MUN AUTH,"COLORMTRC, DPD (CL/NH2CL)",10/12/2016,11/06/2016,1,6430037, GREENVILLE MUNI WATER AUTH,412,70,54
101,CHLORINE,2.13,.,10/13/2016,ENTRY POINT,GREENVILLE BORO MUN AUTH,"COLORMTRC, DPD (CL/NH2CL)",10/13/2016,11/06/2016,1,6430037, GREENVILLE MUNI WATER AUTH,412,70,54
101,CHLORINE,2.2,.,10/14/2016,ENTRY POINT,GREENVILLE BORO MUN AUTH,"COLORMTRC, DPD (CL/NH2CL)",10/14/2016,11/06/2016,1,6430037, GREENVILLE MUNI WATER AUTH,412,70,54
101,CHLORINE,2.45,.,10/15/2016,ENTRY POINT,GREENVILLE BORO MUN AUTH,"COLORMTRC, DPD (CL/NH2CL)",10/15/2016,11/06/2016,1,6430037, GREENVILLE MUNI WATER AUTH,412,70,54
101,CHLORINE,2.13,.,10/16/2016,ENTRY POINT,GREENVILLE BORO MUN AUTH,"COLORMTRC, DPD (CL/NH2CL)",10/16/2016,11/06/2016,1,6430037, GREENVILLE MUNI WATER AUTH,412,70,54
101,CHLORINE,1.9,.,10/17/2016,ENTRY POINT,GREENVILLE BORO MUN AUTH,"COLORMTRC, DPD (CL/NH2CL)",10/17/2016,11/06/2016,1,6430037, GREENVILLE MUNI WATER AUTH,412,70,54
101,CHLORINE,2.05,.,10/18/2016,ENTRY POINT,GREENVILLE BORO MUN AUTH,"COLORMTRC, DPD (CL/NH2CL)",10/18/2016,11/06/2016,1,6430037, GREENVILLE MUNI WATER AUTH,413,70,55
101,CHLORINE,2.04,.,10/19/2016,ENTRY POINT,GREENVILLE BORO MUN AUTH,"COLORMTRC, DPD (CL/NH2CL)",10/19/2016,11/06/2016,1,6430037, GREENVILLE MUNI WATER AUTH,413,70,55
101,CHLORINE,2.53,.,10/20/2016,ENTRY POINT,GREENVILLE BORO MUN AUTH,"COLORMTRC, DPD (CL/NH2CL)",10/20/2016,11/06/2016,1,6430037, GREENVILLE MUNI WATER AUTH,413,70,55
801,TOTAL COLIFORM PRESENCE,0,.,10/20/2016,DISTRIBUTIO N,GREENVILLE BORO MUN AUTH,CHROMO/FLUOROGEN (COLILERT/18),10/21/2016,11/03/2016,1,6430037, GREENVILLE MUNI WATER AUTH,413,70,55
802,TOTAL COLIFORM PRESENCE,0,.,10/20/2016,DISTRIBUTIO N,GREENVILLE BORO MUN AUTH,CHROMO/FLUOROGEN (COLILERT/18),10/21/2016,11/03/2016,1,6430037, GREENVILLE MUNI WATER AUTH,413,70,55
808,TOTAL COLIFORM PRESENCE,0,.,10/20/2016,DISTRIBUTIO N,GREENVILLE BORO MUN AUTH,CHROMO/FLUOROGEN (COLILERT/18),10/21/2016,11/03/2016,1,6430037, GREENVILLE MUNI WATER AUTH,413,70,55
101,CHLORINE,2.32,.,10/21/2016,ENTRY POINT,GREENVILLE BORO MUN AUTH,"COLORMTRC, DPD (CL/NH2CL)",10/21/2016,11/06/2016,1,6430037, GREENVILLE MUNI WATER AUTH,413,70,55
101,CHLORINE,2.36,.,10/22/2016,ENTRY POINT,GREENVILLE BORO MUN AUTH,"COLORMTRC, DPD (CL/NH2CL)",10/22/2016,11/06/2016,1,6430037, GREENVILLE MUNI WATER AUTH,413,70,55
101,CHLORINE,2.24,.,10/23/2016,ENTRY POINT,GREENVILLE BORO MUN AUTH,"COLORMTRC, DPD (CL/NH2CL)",10/23/2016,11/06/2016,1,6430037, GREENVILLE MUNI WATER AUTH,413,70,55
101,CHLORINE,2.53,.,10/24/2016,ENTRY POINT,GREENVILLE BORO MUN AUTH,"COLORMTRC, DPD (CL/NH2CL)",10/24/2016,11/06/2016,1,6430037, GREENVILLE MUNI WATER AUTH,413,70,55
101,CHLORINE,1.03,.,10/25/2016,ENTRY POINT,GREENVILLE BORO MUN AUTH,"COLORMTRC, DPD (CL/NH2CL)",10/25/2016,11/06/2016,1,6430037, GREENVILLE MUNI WATER AUTH,413,70,55
808,TOTAL COLIFORM PRESENCE,0,.,10/25/2016,DISTRIBUTIO N,GREENVILLE BORO MUN AUTH,CHROMO/FLUOROGEN (COLILERT/18),10/26/2016,11/03/2016,1,6430037, GREENVILLE MUNI WATER AUTH,414,70,56
808,TOTAL COLIFORM PRESENCE,0,.,10/25/2016,DISTRIBUTIO N,GREENVILLE BORO MUN AUTH,CHROMO/FLUOROGEN (COLILERT/18),10/26/2016,11/03/2016,1,6430037, GREENVILLE MUNI WATER AUTH,414,70,56
101,CHLORINE,0.97,.,10/26/2016,ENTRY POINT,GREENVILLE BORO MUN AUTH,"COLORMTRC, DPD (CL/NH2CL)",10/26/2016,11/06/2016,1,6430037, GREENVILLE MUNI WATER AUTH,414,70,56
101,CHLORINE,0.95,.,10/27/2016,ENTRY POINT,GREENVILLE BORO MUN AUTH,"COLORMTRC, DPD (CL/NH2CL)",10/27/2016,11/06/2016,1,6430037, GREENVILLE MUNI WATER AUTH,414,70,56
101,CHLORINE,1.66,.,10/28/2016,ENTRY POINT,GREENVILLE BORO MUN AUTH,"COLORMTRC, DPD (CL/NH2CL)",10/28/2016,11/06/2016,1,6430037, GREENVILLE MUNI WATER AUTH,414,70,56
101,CHLORINE,1.43,.,10/29/2016,ENTRY POINT,GREENVILLE BORO MUN AUTH,"COLORMTRC, DPD (CL/NH2CL)",10/29/2016,11/06/2016,1,6430037, GREENVILLE MUNI WATER AUTH,414,70,56
101,CHLORINE,1.19,.,10/30/2016,ENTRY POINT,GREENVILLE BORO MUN AUTH,"COLORMTRC, DPD (CL/NH2CL)",10/30/2016,11/06/2016,1,6430037, GREENVILLE MUNI WATER AUTH,414,70,56
101,CHLORINE,2.29,.,10/31/2016,ENTRY POINT,GREENVILLE BORO MUN AUTH,"COLORMTRC, DPD (CL/NH2CL)",10/31/2016,11/06/2016,1,6430037, GREENVILLE MUNI WATER AUTH,414,70,56
101,CHLORINE,1.57,.,11/01/2016,ENTRY POINT,GREENVILLE BORO MUN AUTH,"COLORMTRC, DPD (CL/NH2CL)",11/01/2016,12/08/2016,1,6430037, GREENVILLE MUNI WATER AUTH,414,70,56
802,TOTAL COLIFORM PRESENCE,0,.,11/01/2016,DISTRIBUTIO N,GREENVILLE BORO MUN AUTH,CHROMO/FLUOROGEN (COLILERT/18),11/02/2016,11/28/2016,1,6430037, GREENVILLE MUNI WATER AUTH,414,70,56
815,TOTAL COLIFORM PRESENCE,0,.,11/01/2016,DISTRIBUTIO N,GREENVILLE BORO MUN AUTH,CHROMO/FLUOROGEN (COLILERT/18),11/02/2016,11/28/2016,1,6430037, GREENVILLE MUNI WATER AUTH,414,70,56
101,CHLORINE,1.59,.,11/02/2016,ENTRY POINT,GREENVILLE BORO MUN AUTH,"COLORMTRC, DPD (CL/NH2CL)",11/02/2016,12/08/2016,2,6430037, GREENVILLE MUNI WATER AUTH,415,70,57
101,CHLORINE,2.44,.,11/03/2016,ENTRY POINT,GREENVILLE BORO MUN AUTH,"COLORMTRC, DPD (CL/NH2CL)",11/03/2016,12/08/2016,2,6430037, GREENVILLE MUNI WATER AUTH,415,70,57
101,CHLORINE,1.8,.,11/04/2016,ENTRY POINT,GREENVILLE BORO MUN AUTH,"COLORMTRC, DPD (CL/NH2CL)",11/04/2016,12/08/2016,2,6430037, GREENVILLE MUNI WATER AUTH,415,70,57
101,CHLORINE,1.78,.,11/05/2016,ENTRY POINT,GREENVILLE BORO MUN AUTH,"COLORMTRC, DPD (CL/NH2CL)",11/05/2016,12/08/2016,2,6430037, GREENVILLE MUNI WATER AUTH,415,70,57
101,CHLORINE,2.95,.,11/06/2016,ENTRY POINT,GREENVILLE BORO MUN AUTH,"COLORMTRC, DPD (CL/NH2CL)",11/06/2016,12/08/2016,2,6430037, GREENVILLE MUNI WATER AUTH,415,70,57
101,CHLORINE,2.15,.,11/07/2016,ENTRY POINT,GREENVILLE BORO MUN AUTH,"COLORMTRC, DPD (CL/NH2CL)",11/07/2016,12/08/2016,2,6430037, GREENVILLE MUNI WATER AUTH,415,70,57
101,CHLORINE,1.09,.,11/08/2016,ENTRY POINT,GREENVILLE BORO MUN AUTH,"COLORMTRC, DPD (CL/NH2CL)",11/08/2016,12/08/2016,2,6430037, GREENVILLE MUNI WATER AUTH,415,70,57
101,CHLORINE,1.72,.,11/09/2016,ENTRY POINT,GREENVILLE BORO MUN AUTH,"COLORMTRC, DPD (CL/NH2CL)",11/09/2016,12/08/2016,2,6430037, GREENVILLE MUNI WATER AUTH,415,70,57
808,TOTAL COLIFORM PRESENCE,0,.,11/09/2016,DISTRIBUTION,GREENVILLE BORO MUN AUTH,CHROMO/FLUOROGEN (COLILERT/18),11/10/2016,11/28/2016,2,6430037, GREENVILLE MUNI WATER AUTH,415,70,57
809,TOTAL COLIFORM PRESENCE,0,.,11/09/2016,DISTRIBUTION,GREENVILLE BORO MUN AUTH,CHROMO/FLUOROGEN (COLILERT/18),11/10/2016,11/28/2016,2,6430037, GREENVILLE MUNI WATER AUTH,415,70,57
853,TOTAL COLIFORM PRESENCE,0,.,11/09/2016,DISTRIBUTION,GREENVILLE BORO MUN AUTH,CHROMO/FLUOROGEN (COLILERT/18),11/10/2016,11/28/2016,2,6430037, GREENVILLE MUNI WATER AUTH,415,70,57
101,CHLORINE,2.34,.,11/10/2016,ENTRY POINT,GREENVILLE BORO MUN AUTH,"COLORMTRC, DPD (CL/NH2CL)",11/10/2016,12/08/2016,2,6430037, GREENVILLE MUNI WATER AUTH,415,70,57
101,CHLORINE,1.21,.,11/11/2016,ENTRY POINT,GREENVILLE BORO MUN AUTH,"COLORMTRC, DPD (CL/NH2CL)",11/11/2016,12/08/2016,2,6430037, GREENVILLE MUNI WATER AUTH,415,70,57
101,CHLORINE,1.11,.,11/12/2016,ENTRY POINT,GREENVILLE BORO MUN AUTH,"COLORMTRC, DPD (CL/NH2CL)",11/12/2016,12/08/2016,2,6430037, GREENVILLE MUNI WATER AUTH,415,70,57
101,CHLORINE,2.44,.,11/13/2016,ENTRY POINT,GREENVILLE BORO MUN AUTH,"COLORMTRC, DPD (CL/NH2CL)",11/13/2016,12/08/2016,2,6430037, GREENVILLE MUNI WATER AUTH,415,70,57
101,CHLORINE,2.05,.,11/14/2016,ENTRY POINT,GREENVILLE BORO MUN AUTH,"COLORMTRC, DPD (CL/NH2CL)",11/14/2016,12/08/2016,2,6430037, GREENVILLE MUNI WATER AUTH,415,70,57
101,CHLORINE,2.1,.,11/15/2016,ENTRY POINT,GREENVILLE BORO MUN AUTH,"COLORMTRC, DPD (CL/NH2CL)",11/15/2016,12/08/2016,2,6430037, GREENVILLE MUNI WATER AUTH,415,70,57
301,ALKALINITY - TOTAL,98,.,11/15/2016,RAW WATER,GREENVILLE BORO MUN AUTH,TITRATION (ALKALINITY),11/15/2016,01/05/2017,2,6430037, GREENVILLE MUNI WATER AUTH,415,70,57
301,TOC,2.1,.,11/15/2016,PLANT,MAHAFFEY LABORATORIES,"UV, OXID, PERSULFATE (DOC/TOC)",12/09/2016,12/09/2016,2,6430037, GREENVILLE MUNI WATER AUTH,415,70,57
301,TOC,3.7,.,11/15/2016,RAW WATER,MAHAFFEY LABORATORIES,"UV, OXID, PERSULFATE (DOC/TOC)",12/09/2016,12/09/2016,2,6430037, GREENVILLE MUNI WATER AUTH,415,70,57
101,CHLORINE,1.7,.,11/16/2016,ENTRY POINT,GREENVILLE BORO MUN AUTH,"COLORMTRC, DPD (CL/NH2CL)",11/16/2016,12/08/2016,2,6430037, GREENVILLE MUNI WATER AUTH,415,70,57
806,TOTAL COLIFORM PRESENCE,0,.,11/16/2016,DISTRIBUTION,GREENVILLE BORO MUN AUTH,CHROMO/FLUOROGEN (COLILERT/18),11/17/2016,11/28/2016,2,6430037, GREENVILLE MUNI WATER AUTH,415,70,57
808,TOTAL COLIFORM PRESENCE,0,.,11/16/2016,DISTRIBUTION,GREENVILLE BORO MUN AUTH,CHROMO/FLUOROGEN (COLILERT/18),11/17/2016,11/28/2016,2,6430037, GREENVILLE MUNI WATER AUTH,415,70,57
101,CHLORINE,2.08,.,11/17/2016,ENTRY POINT,GREENVILLE BORO MUN AUTH,"COLORMTRC, DPD (CL/NH2CL)",11/17/2016,12/08/2016,2,6430037, GREENVILLE MUNI WATER AUTH,415,70,57
101,CHLORINE,2.19,.,11/18/2016,ENTRY POINT,GREENVILLE BORO MUN AUTH,"COLORMTRC, DPD (CL/NH2CL)",11/18/2016,12/08/2016,2,6430037, GREENVILLE MUNI WATER AUTH,415,70,57
101,CHLORINE,2.05,.,11/19/2016,ENTRY POINT,GREENVILLE BORO MUN AUTH,"COLORMTRC, DPD (CL/NH2CL)",11/19/2016,12/08/2016,2,6430037, GREENVILLE MUNI WATER AUTH,415,70,57
101,CHLORINE,2.13,.,11/20/2016,ENTRY POINT,GREENVILLE BORO MUN AUTH,"COLORMTRC, DPD (CL/NH2CL)",11/20/2016,12/08/2016,2,6430037, GREENVILLE MUNI WATER AUTH,417,70,59
101,CHLORINE,1.17,.,11/21/2016,ENTRY POINT,GREENVILLE BORO MUN AUTH,"COLORMTRC, DPD (CL/NH2CL)",11/21/2016,12/08/2016,2,6430037, GREENVILLE MUNI WATER AUTH,417,70,59
101,CHLORINE,2.95,.,11/22/2016,ENTRY POINT,GREENVILLE BORO MUN AUTH,"COLORMTRC, DPD (CL/NH2CL)",11/22/2016,12/08/2016,2,6430037, GREENVILLE MUNI WATER AUTH,417,70,59
101,CHLORINE,3.21,.,11/23/2016,ENTRY POINT,GREENVILLE BORO MUN AUTH,"COLORMTRC, DPD (CL/NH2CL)",11/23/2016,12/08/2016,2,6430037, GREENVILLE MUNI WATER AUTH,417,70,59
814,TOTAL COLIFORM PRESENCE,0,.,11/23/2016,DISTRIBUTION,GREENVILLE BORO MUN AUTH,CHROMO/FLUOROGEN (COLILERT/18),11/24/2016,11/28/2016,2,6430037, GREENVILLE MUNI WATER AUTH,417,70,59
816,TOTAL COLIFORM PRESENCE,0,.,11/23/2016,DISTRIBUTION,GREENVILLE BORO MUN AUTH,CHROMO/FLUOROGEN (COLILERT/18),11/24/2016,11/28/2016,2,6430037, GREENVILLE MUNI WATER AUTH,417,70,59
825,TOTAL COLIFORM PRESENCE,0,.,11/23/2016,DISTRIBUTION,GREENVILLE BORO MUN AUTH,CHROMO/FLUOROGEN (COLILERT/18),11/24/2016,11/28/2016,2,6430037, GREENVILLE MUNI WATER AUTH,417,70,59
101,CHLORINE,3.15,.,11/24/2016,ENTRY POINT,GREENVILLE BORO MUN AUTH,"COLORMTRC, DPD (CL/NH2CL)",11/24/2016,12/08/2016,2,6430037, GREENVILLE MUNI WATER AUTH,417,70,59
101,CHLORINE,3.04,.,11/25/2016,ENTRY POINT,GREENVILLE BORO MUN AUTH,"COLORMTRC, DPD (CL/NH2CL)",11/25/2016,12/08/2016,2,6430037, GREENVILLE MUNI WATER AUTH,417,70,59
101,CHLORINE,2.06,.,11/26/2016,ENTRY POINT,GREENVILLE BORO MUN AUTH,"COLORMTRC, DPD (CL/NH2CL)",11/26/2016,12/08/2016,2,6430037, GREENVILLE MUNI WATER AUTH,417,70,59
101,CHLORINE,2.15,.,11/27/2016,ENTRY POINT,GREENVILLE BORO MUN AUTH,"COLORMTRC, DPD (CL/NH2CL)",11/27/2016,12/08/2016,2,6430037, GREENVILLE MUNI WATER AUTH,417,70,59
101,CHLORINE,1.74,.,11/28/2016,ENTRY POINT,GREENVILLE BORO MUN AUTH,"COLORMTRC, DPD (CL/NH2CL)",11/28/2016,12/08/2016,2,6430037, GREENVILLE MUNI WATER AUTH,417,70,59
101,CHLORINE,2.39,.,11/29/2016,ENTRY POINT,GREENVILLE BORO MUN AUTH,"COLORMTRC, DPD (CL/NH2CL)",11/29/2016,12/08/2016,2,6430037, GREENVILLE MUNI WATER AUTH,417,70,59
101,CHLORINE,2.12,.,11/30/2016,ENTRY POINT,GREENVILLE BORO MUN AUTH,"COLORMTRC, DPD (CL/NH2CL)",11/30/2016,12/08/2016,2,6430037, GREENVILLE MUNI WATER AUTH,417,70,59
101,CHLORINE,1.19,.,12/01/2016,ENTRY POINT,GREENVILLE BORO MUN AUTH,"COLORMTRC, DPD (CL/NH2CL)",12/01/2016,01/05/2017,2,6430037, GREENVILLE MUNI WATER AUTH,417,70,59
101,CHLORINE,1.12,.,12/02/2016,ENTRY POINT,GREENVILLE BORO MUN AUTH,"COLORMTRC, DPD (CL/NH2CL)",12/02/2016,01/05/2017,2,6430037, GREENVILLE MUNI WATER AUTH,417,70,59
101,CHLORINE,1.59,.,12/03/2016,ENTRY POINT,GREENVILLE BORO MUN AUTH,"COLORMTRC, DPD (CL/NH2CL)",12/03/2016,01/05/2017,2,6430037, GREENVILLE MUNI WATER AUTH,417,70,59
101,CHLORINE,2.17,.,12/04/2016,ENTRY POINT,GREENVILLE BORO MUN AUTH,"COLORMTRC, DPD (CL/NH2CL)",12/04/2016,01/05/2017,2,6430037, GREENVILLE MUNI WATER AUTH,417,70,59
101,CHLORINE,2.33,.,12/05/2016,ENTRY POINT,GREENVILLE BORO MUN AUTH,"COLORMTRC, DPD (CL/NH2CL)",12/05/2016,01/05/2017,2,6430037, GREENVILLE MUNI WATER AUTH,417,70,59
101,CHLORINE,2.13,.,12/06/2016,ENTRY POINT,GREENVILLE BORO MUN AUTH,"COLORMTRC, DPD (CL/NH2CL)",12/06/2016,01/05/2017,2,6430037, GREENVILLE MUNI WATER AUTH,417,70,59
101,CHLORINE,2.06,.,12/07/2016,ENTRY POINT,GREENVILLE BORO MUN AUTH,"COLORMTRC, DPD (CL/NH2CL)",12/07/2016,01/05/2017,2,6430037, GREENVILLE MUNI WATER AUTH,417,70,59
802,TOTAL COLIFORM PRESENCE,0,.,12/07/2016,DISTRIBUTION,GREENVILLE BORO MUN AUTH,CHROMO/FLUOROGEN (COLILERT/18),12/08/2016,12/28/2016,2,6430037, GREENVILLE MUNI WATER AUTH,417,70,59
853,TOTAL COLIFORM PRESENCE,0,.,12/07/2016,DISTRIBUTION,GREENVILLE BORO MUN AUTH,CHROMO/FLUOROGEN (COLILERT/18),12/08/2016,12/28/2016,2,6430037, GREENVILLE MUNI WATER AUTH,417,70,59
866,TOTAL COLIFORM PRESENCE,0,.,12/07/2016,DISTRIBUTION,GREENVILLE BORO MUN AUTH,CHROMO/FLUOROGEN (COLILERT/18),12/08/2016,12/28/2016,2,6430037, GREENVILLE MUNI WATER AUTH,417,70,59
101,CHLORINE,2.19,.,12/08/2016,ENTRY POINT,GREENVILLE BORO MUN AUTH,"COLORMTRC, DPD (CL/NH2CL)",12/08/2016,01/05/2017,2,6430037, GREENVILLE MUNI WATER AUTH,417,70,59
301,ALKALINITY - TOTAL,64,.,12/08/2016,RAW WATER,GREENVILLE BORO MUN AUTH,TITRATION (ALKALINITY),12/08/2016,01/05/2017,2,6430037, GREENVILLE MUNI WATER AUTH,417,70,59
