Sample Location,Contaminant ID,Analysis Result,MCL In Effect,Sample Date,Sample Type,SPLIT_PAGES,PWSID,SYSTEM NAME,MAIN_PAGE,TOP_MARGIN,SYSNAME_PAGE,Laboratory ID,Analysis Method,Analysis Date,Sample Received Date
101,CHLORINE,0.9,.,07/27/2017,ENTRY POINT,1,6430014, GLEN LAKE ESTATES,142,70,15,CAROL PAUL,"COLORMTRC, DPD (CL/NH2CL)",07/27/2017,08/04/2017
101,CHLORINE,0.81,.,07/28/2017,ENTRY POINT,1,6430014, GLEN LAKE ESTATES,142,70,15,CAROL PAUL,"COLORMTRC, DPD (CL/NH2CL)",07/28/2017,08/04/2017
101,CHLORINE,0.66,.,07/29/2017,ENTRY POINT,1,6430014, GLEN LAKE ESTATES,142,70,15,CAROL PAUL,"COLORMTRC, DPD (CL/NH2CL)",07/29/2017,08/04/2017
101,CHLORINE,0.57,.,07/30/2017,ENTRY POINT,1,6430014, GLEN LAKE ESTATES,142,70,15,CAROL PAUL,"COLORMTRC, DPD (CL/NH2CL)",07/30/2017,08/04/2017
101,CHLORINE,1.2,.,07/31/2017,ENTRY POINT,1,6430014, GLEN LAKE ESTATES,142,70,15,CAROL PAUL,"COLORMTRC, DPD (CL/NH2CL)",07/31/2017,08/04/2017
101,CHLORINE,1.18,.,08/01/2017,ENTRY POINT,1,6430014, GLEN LAKE ESTATES,142,70,15,CAROL PAUL,"COLORMTRC, DPD (CL/NH2CL)",08/01/2017,09/07/2017
101,NITRATE,0,10,08/01/2017,ENTRY POINT,1,6430014, GLEN LAKE ESTATES,142,70,15,MAHAFFEY LABORATORIES,"ION CHROM, SUPPRESS",08/02/2017,08/31/2017
101,NITRITE,0,1,08/01/2017,ENTRY POINT,1,6430014, GLEN LAKE ESTATES,142,70,15,MAHAFFEY LABORATORIES,SPECTROPHOMTRC (NO2),08/02/2017,08/31/2017
801,TOTAL COLIFORM PRESENCE,0,.,08/01/2017,DISTRIBUTION,1,6430014, GLEN LAKE ESTATES,142,70,15,GREENVILLE BORO MUN AUTH,CHROMO/FLUOROGEN (COLILERT/18),08/02/2017,08/17/2017
101,CHLORINE,0.98,.,08/02/2017,ENTRY POINT,1,6430014, GLEN LAKE ESTATES,142,70,15,CAROL PAUL,"COLORMTRC, DPD (CL/NH2CL)",08/02/2017,09/07/2017
101,CHLORINE,0.83,.,08/03/2017,ENTRY POINT,1,6430014, GLEN LAKE ESTATES,142,70,15,CAROL PAUL,"COLORMTRC, DPD (CL/NH2CL)",08/03/2017,09/07/2017
101,CHLORINE,0.71,.,08/04/2017,ENTRY POINT,1,6430014, GLEN LAKE ESTATES,143,70,16,CAROL PAUL,"COLORMTRC, DPD (CL/NH2CL)",08/04/2017,09/07/2017
101,CHLORINE,0.63,.,08/05/2017,ENTRY POINT,1,6430014, GLEN LAKE ESTATES,143,70,16,CAROL PAUL,"COLORMTRC, DPD (CL/NH2CL)",08/05/2017,09/07/2017
101,CHLORINE,1.21,.,08/06/2017,ENTRY POINT,1,6430014, GLEN LAKE ESTATES,143,70,16,CAROL PAUL,"COLORMTRC, DPD (CL/NH2CL)",08/06/2017,09/07/2017
101,CHLORINE,0.97,.,08/07/2017,ENTRY POINT,1,6430014, GLEN LAKE ESTATES,143,70,16,CAROL PAUL,"COLORMTRC, DPD (CL/NH2CL)",08/07/2017,09/07/2017
101,CHLORINE,0.7,.,08/08/2017,ENTRY POINT,1,6430014, GLEN LAKE ESTATES,143,70,16,CAROL PAUL,"COLORMTRC, DPD (CL/NH2CL)",08/08/2017,09/07/2017
101,CHLORINE,0.57,.,08/09/2017,ENTRY POINT,1,6430014, GLEN LAKE ESTATES,143,70,16,CAROL PAUL,"COLORMTRC, DPD (CL/NH2CL)",08/09/2017,09/07/2017
101,CHLORINE,1.19,.,08/10/2017,ENTRY POINT,1,6430014, GLEN LAKE ESTATES,143,70,16,CAROL PAUL,"COLORMTRC, DPD (CL/NH2CL)",08/10/2017,09/07/2017
101,CHLORINE,1.12,.,08/11/2017,ENTRY POINT,1,6430014, GLEN LAKE ESTATES,143,70,16,CAROL PAUL,"COLORMTRC, DPD (CL/NH2CL)",08/11/2017,09/07/2017
101,CHLORINE,1.05,.,08/12/2017,ENTRY POINT,1,6430014, GLEN LAKE ESTATES,143,70,16,CAROL PAUL,"COLORMTRC, DPD (CL/NH2CL)",08/12/2017,09/07/2017
101,CHLORINE,0.96,.,08/13/2017,ENTRY POINT,1,6430014, GLEN LAKE ESTATES,143,70,16,CAROL PAUL,"COLORMTRC, DPD (CL/NH2CL)",08/13/2017,09/07/2017
101,CHLORINE,0.74,.,08/14/2017,ENTRY POINT,1,6430014, GLEN LAKE ESTATES,143,70,16,CAROL PAUL,"COLORMTRC, DPD (CL/NH2CL)",08/14/2017,09/07/2017
101,CHLORINE,0.52,.,08/15/2017,ENTRY POINT,1,6430014, GLEN LAKE ESTATES,143,70,16,CAROL PAUL,"COLORMTRC, DPD (CL/NH2CL)",08/15/2017,09/07/2017
101,CHLORINE,1.06,.,08/16/2017,ENTRY POINT,1,6430014, GLEN LAKE ESTATES,143,70,16,CAROL PAUL,"COLORMTRC, DPD (CL/NH2CL)",08/16/2017,09/07/2017
101,CHLORINE,0.94,.,08/17/2017,ENTRY POINT,1,6430014, GLEN LAKE ESTATES,143,70,16,CAROL PAUL,"COLORMTRC, DPD (CL/NH2CL)",08/17/2017,09/07/2017
101,CHLORINE,0.91,.,08/18/2017,ENTRY POINT,1,6430014, GLEN LAKE ESTATES,143,70,16,CAROL PAUL,"COLORMTRC, DPD (CL/NH2CL)",08/18/2017,09/07/2017
101,CHLORINE,0.82,.,08/19/2017,ENTRY POINT,1,6430014, GLEN LAKE ESTATES,144,70,17,CAROL PAUL,"COLORMTRC, DPD (CL/NH2CL)",08/19/2017,09/07/2017
101,CHLORINE,0.58,.,08/20/2017,ENTRY POINT,1,6430014, GLEN LAKE ESTATES,144,70,17,CAROL PAUL,"COLORMTRC, DPD (CL/NH2CL)",08/20/2017,09/07/2017
101,CHLORINE,1.15,.,08/21/2017,ENTRY POINT,1,6430014, GLEN LAKE ESTATES,144,70,17,CAROL PAUL,"COLORMTRC, DPD (CL/NH2CL)",08/21/2017,09/07/2017
101,CHLORINE,0.94,.,08/22/2017,ENTRY POINT,1,6430014, GLEN LAKE ESTATES,144,70,17,CAROL PAUL,"COLORMTRC, DPD (CL/NH2CL)",08/22/2017,09/07/2017
101,CHLORINE,0.71,.,08/23/2017,ENTRY POINT,1,6430014, GLEN LAKE ESTATES,144,70,17,CAROL PAUL,"COLORMTRC, DPD (CL/NH2CL)",08/23/2017,09/07/2017
101,CHLORINE,0.54,.,08/24/2017,ENTRY POINT,1,6430014, GLEN LAKE ESTATES,144,70,17,CAROL PAUL,"COLORMTRC, DPD (CL/NH2CL)",08/24/2017,09/07/2017
101,CHLORINE,1.2,.,08/25/2017,ENTRY POINT,1,6430014, GLEN LAKE ESTATES,144,70,17,CAROL PAUL,"COLORMTRC, DPD (CL/NH2CL)",08/25/2017,09/07/2017
101,CHLORINE,0.96,.,08/26/2017,ENTRY POINT,1,6430014, GLEN LAKE ESTATES,144,70,17,CAROL PAUL,"COLORMTRC, DPD (CL/NH2CL)",08/26/2017,09/07/2017
101,CHLORINE,0.84,.,08/27/2017,ENTRY POINT,1,6430014, GLEN LAKE ESTATES,144,70,17,CAROL PAUL,"COLORMTRC, DPD (CL/NH2CL)",08/27/2017,09/07/2017
101,CHLORINE,0.7,.,08/28/2017,ENTRY POINT,1,6430014, GLEN LAKE ESTATES,144,70,17,CAROL PAUL,"COLORMTRC, DPD (CL/NH2CL)",08/28/2017,09/07/2017
101,CHLORINE,0.55,.,08/29/2017,ENTRY POINT,1,6430014, GLEN LAKE ESTATES,144,70,17,CAROL PAUL,"COLORMTRC, DPD (CL/NH2CL)",08/29/2017,09/07/2017
101,CHLORINE,1.12,.,08/30/2017,ENTRY POINT,1,6430014, GLEN LAKE ESTATES,144,70,17,CAROL PAUL,"COLORMTRC, DPD (CL/NH2CL)",08/30/2017,09/07/2017
101,CHLORINE,0.79,.,08/31/2017,ENTRY POINT,1,6430014, GLEN LAKE ESTATES,144,70,17,CAROL PAUL,"COLORMTRC, DPD (CL/NH2CL)",08/31/2017,09/07/2017
101,CHLORINE,0.65,.,09/01/2017,ENTRY POINT,1,6430014, GLEN LAKE ESTATES,144,70,17,CAROL PAUL,"COLORMTRC, DPD (CL/NH2CL)",09/01/2017,10/09/2017
101,CHLORINE,0.59,.,09/02/2017,ENTRY POINT,1,6430014, GLEN LAKE ESTATES,144,70,17,CAROL PAUL,"COLORMTRC, DPD (CL/NH2CL)",09/02/2017,10/09/2017
101,CHLORINE,1.15,.,09/03/2017,ENTRY POINT,1,6430014, GLEN LAKE ESTATES,145,70,18,CAROL PAUL,"COLORMTRC, DPD (CL/NH2CL)",09/03/2017,10/09/2017
101,CHLORINE,1.09,.,09/04/2017,ENTRY POINT,1,6430014, GLEN LAKE ESTATES,145,70,18,CAROL PAUL,"COLORMTRC, DPD (CL/NH2CL)",09/04/2017,10/09/2017
701,TOTAL COLIFORM PRESENCE,0,.,09/04/2017,DISTRIBUTION,1,6430014, GLEN LAKE ESTATES,145,70,18,GREENVILLE BORO MUN AUTH,CHROMO/FLUOROGEN (COLILERT/18),09/05/2017,09/12/2017
101,CHLORINE,0.96,.,09/05/2017,ENTRY POINT,1,6430014, GLEN LAKE ESTATES,145,70,18,CAROL PAUL,"COLORMTRC, DPD (CL/NH2CL)",09/05/2017,10/09/2017
101,CHLORINE,0.72,.,09/06/2017,ENTRY POINT,1,6430014, GLEN LAKE ESTATES,145,70,18,CAROL PAUL,"COLORMTRC, DPD (CL/NH2CL)",09/06/2017,10/09/2017
101,CHLORINE,0.59,.,09/07/2017,ENTRY POINT,1,6430014, GLEN LAKE ESTATES,145,70,18,CAROL PAUL,"COLORMTRC, DPD (CL/NH2CL)",09/07/2017,10/09/2017
101,CHLORINE,1.18,.,09/08/2017,ENTRY POINT,1,6430014, GLEN LAKE ESTATES,145,70,18,CAROL PAUL,"COLORMTRC, DPD (CL/NH2CL)",09/08/2017,10/09/2017
101,CHLORINE,1.08,.,09/09/2017,ENTRY POINT,1,6430014, GLEN LAKE ESTATES,145,70,18,CAROL PAUL,"COLORMTRC, DPD (CL/NH2CL)",09/09/2017,10/09/2017
101,CHLORINE,1.31,.,09/10/2017,ENTRY POINT,1,6430014, GLEN LAKE ESTATES,145,70,18,CAROL PAUL,"COLORMTRC, DPD (CL/NH2CL)",09/10/2017,10/09/2017
101,CHLORINE,1.14,.,09/11/2017,ENTRY POINT,1,6430014, GLEN LAKE ESTATES,145,70,18,CAROL PAUL,"COLORMTRC, DPD (CL/NH2CL)",09/11/2017,10/09/2017
101,CHLORINE,0.99,.,09/12/2017,ENTRY POINT,1,6430014, GLEN LAKE ESTATES,145,70,18,CAROL PAUL,"COLORMTRC, DPD (CL/NH2CL)",09/12/2017,10/09/2017
101,CHLORINE,0.59,.,09/13/2017,ENTRY POINT,1,6430014, GLEN LAKE ESTATES,145,70,18,CAROL PAUL,"COLORMTRC, DPD (CL/NH2CL)",09/13/2017,10/09/2017
101,CHLORINE,1.09,.,09/14/2017,ENTRY POINT,1,6430014, GLEN LAKE ESTATES,145,70,18,CAROL PAUL,"COLORMTRC, DPD (CL/NH2CL)",09/14/2017,10/09/2017
101,CHLORINE,0.89,.,09/15/2017,ENTRY POINT,1,6430014, GLEN LAKE ESTATES,145,70,18,CAROL PAUL,"COLORMTRC, DPD (CL/NH2CL)",09/15/2017,10/09/2017
101,CHLORINE,0.64,.,09/16/2017,ENTRY POINT,1,6430014, GLEN LAKE ESTATES,145,70,18,CAROL PAUL,"COLORMTRC, DPD (CL/NH2CL)",09/16/2017,10/09/2017
101,CHLORINE,0.53,.,09/17/2017,ENTRY POINT,1,6430014, GLEN LAKE ESTATES,146,70,19,CAROL PAUL,"COLORMTRC, DPD (CL/NH2CL)",09/17/2017,10/09/2017
101,CHLORINE,1.29,.,09/18/2017,ENTRY POINT,1,6430014, GLEN LAKE ESTATES,146,70,19,CAROL PAUL,"COLORMTRC, DPD (CL/NH2CL)",09/18/2017,10/09/2017
101,CHLORINE,1.19,.,09/19/2017,ENTRY POINT,1,6430014, GLEN LAKE ESTATES,146,70,19,CAROL PAUL,"COLORMTRC, DPD (CL/NH2CL)",09/19/2017,10/09/2017
101,CHLORINE,1.1,.,09/20/2017,ENTRY POINT,1,6430014, GLEN LAKE ESTATES,146,70,19,CAROL PAUL,"COLORMTRC, DPD (CL/NH2CL)",09/20/2017,10/09/2017
101,CHLORINE,1.06,.,09/21/2017,ENTRY POINT,1,6430014, GLEN LAKE ESTATES,146,70,19,CAROL PAUL,"COLORMTRC, DPD (CL/NH2CL)",09/21/2017,10/09/2017
101,CHLORINE,0.88,.,09/22/2017,ENTRY POINT,1,6430014, GLEN LAKE ESTATES,146,70,19,CAROL PAUL,"COLORMTRC, DPD (CL/NH2CL)",09/22/2017,10/09/2017
101,CHLORINE,0.79,.,09/23/2017,ENTRY POINT,1,6430014, GLEN LAKE ESTATES,146,70,19,CAROL PAUL,"COLORMTRC, DPD (CL/NH2CL)",09/23/2017,10/09/2017
101,CHLORINE,1.13,.,09/24/2017,ENTRY POINT,1,6430014, GLEN LAKE ESTATES,146,70,19,CAROL PAUL,"COLORMTRC, DPD (CL/NH2CL)",09/24/2017,10/09/2017
101,CHLORINE,0.99,.,09/25/2017,ENTRY POINT,1,6430014, GLEN LAKE ESTATES,146,70,19,CAROL PAUL,"COLORMTRC, DPD (CL/NH2CL)",09/25/2017,10/09/2017
101,CHLORINE,0.74,.,09/26/2017,ENTRY POINT,1,6430014, GLEN LAKE ESTATES,146,70,19,CAROL PAUL,"COLORMTRC, DPD (CL/NH2CL)",09/26/2017,10/09/2017
101,CHLORINE,0.56,.,09/27/2017,ENTRY POINT,1,6430014, GLEN LAKE ESTATES,146,70,19,CAROL PAUL,"COLORMTRC, DPD (CL/NH2CL)",09/27/2017,10/09/2017
101,CHLORINE,1.12,.,09/28/2017,ENTRY POINT,1,6430014, GLEN LAKE ESTATES,146,70,19,CAROL PAUL,"COLORMTRC, DPD (CL/NH2CL)",09/28/2017,10/09/2017
101,CHLORINE,0.72,.,09/29/2017,ENTRY POINT,1,6430014, GLEN LAKE ESTATES,146,70,19,CAROL PAUL,"COLORMTRC, DPD (CL/NH2CL)",09/29/2017,10/09/2017
101,CHLORINE,1.18,.,09/30/2017,ENTRY POINT,1,6430014, GLEN LAKE ESTATES,146,70,19,CAROL PAUL,"COLORMTRC, DPD (CL/NH2CL)",09/30/2017,10/09/2017
101,CHLORINE,0.92,.,10/01/2017,ENTRY POINT,1,6430014, GLEN LAKE ESTATES,146,70,19,CAROL PAUL,"COLORMTRC, DPD (CL/NH2CL)",10/01/2017,11/07/2017
101,CHLORINE,0.52,.,10/02/2017,ENTRY POINT,1,6430014, GLEN LAKE ESTATES,147,70,20,CAROL PAUL,"COLORMTRC, DPD (CL/NH2CL)",10/02/2017,11/07/2017
101,CHLORINE,1.8,.,10/03/2017,ENTRY POINT,1,6430014, GLEN LAKE ESTATES,147,70,20,CAROL PAUL,"COLORMTRC, DPD (CL/NH2CL)",10/03/2017,11/07/2017
101,CHLORINE,1.68,.,10/04/2017,ENTRY POINT,1,6430014, GLEN LAKE ESTATES,147,70,20,CAROL PAUL,"COLORMTRC, DPD (CL/NH2CL)",10/04/2017,11/07/2017
101,CHLORINE,1.54,.,10/05/2017,ENTRY POINT,1,6430014, GLEN LAKE ESTATES,147,70,20,CAROL PAUL,"COLORMTRC, DPD (CL/NH2CL)",10/05/2017,11/07/2017
101,CHLORINE,1.32,.,10/06/2017,ENTRY POINT,1,6430014, GLEN LAKE ESTATES,147,70,20,CAROL PAUL,"COLORMTRC, DPD (CL/NH2CL)",10/06/2017,11/07/2017
101,CHLORINE,0.96,.,10/07/2017,ENTRY POINT,1,6430014, GLEN LAKE ESTATES,147,70,20,CAROL PAUL,"COLORMTRC, DPD (CL/NH2CL)",10/07/2017,11/07/2017
101,CHLORINE,0.69,.,10/08/2017,ENTRY POINT,1,6430014, GLEN LAKE ESTATES,147,70,20,CAROL PAUL,"COLORMTRC, DPD (CL/NH2CL)",10/08/2017,11/07/2017
101,CHLORINE,0.54,.,10/09/2017,ENTRY POINT,1,6430014, GLEN LAKE ESTATES,147,70,20,CAROL PAUL,"COLORMTRC, DPD (CL/NH2CL)",10/09/2017,11/07/2017
801,TOTAL COLIFORM PRESENCE,0,.,10/09/2017,DISTRIBUTION,1,6430014, GLEN LAKE ESTATES,147,70,20,GREENVILLE BORO MUN AUTH,CHROMO/FLUOROGEN (COLILERT/18),10/10/2017,10/16/2017
101,CHLORINE,1.82,.,10/10/2017,ENTRY POINT,1,6430014, GLEN LAKE ESTATES,147,70,20,CAROL PAUL,"COLORMTRC, DPD (CL/NH2CL)",10/10/2017,11/07/2017
101,CHLORINE,1.71,.,10/11/2017,ENTRY POINT,1,6430014, GLEN LAKE ESTATES,147,70,20,CAROL PAUL,"COLORMTRC, DPD (CL/NH2CL)",10/11/2017,11/07/2017
101,CHLORINE,1.69,.,10/12/2017,ENTRY POINT,1,6430014, GLEN LAKE ESTATES,147,70,20,CAROL PAUL,"COLORMTRC, DPD (CL/NH2CL)",10/12/2017,11/07/2017
101,CHLORINE,1.42,.,10/13/2017,ENTRY POINT,1,6430014, GLEN LAKE ESTATES,147,70,20,CAROL PAUL,"COLORMTRC, DPD (CL/NH2CL)",10/13/2017,11/07/2017
101,CHLORINE,1.12,.,10/14/2017,ENTRY POINT,1,6430014, GLEN LAKE ESTATES,147,70,20,CAROL PAUL,"COLORMTRC, DPD (CL/NH2CL)",10/14/2017,11/07/2017
101,CHLORINE,0.92,.,10/15/2017,ENTRY POINT,1,6430014, GLEN LAKE ESTATES,147,70,20,CAROL PAUL,"COLORMTRC, DPD (CL/NH2CL)",10/15/2017,11/07/2017
101,CHLORINE,0.74,.,10/16/2017,ENTRY POINT,1,6430014, GLEN LAKE ESTATES,148,70,21,CAROL PAUL,"COLORMTRC, DPD (CL/NH2CL)",10/16/2017,11/07/2017
101,CHLORINE,0.53,.,10/17/2017,ENTRY POINT,1,6430014, GLEN LAKE ESTATES,148,70,21,CAROL PAUL,"COLORMTRC, DPD (CL/NH2CL)",10/17/2017,11/07/2017
101,CHLORINE,1.59,.,10/18/2017,ENTRY POINT,1,6430014, GLEN LAKE ESTATES,148,70,21,CAROL PAUL,"COLORMTRC, DPD (CL/NH2CL)",10/18/2017,11/07/2017
101,CHLORINE,1.28,.,10/19/2017,ENTRY POINT,1,6430014, GLEN LAKE ESTATES,148,70,21,CAROL PAUL,"COLORMTRC, DPD (CL/NH2CL)",10/19/2017,11/07/2017
101,CHLORINE,1.03,.,10/20/2017,ENTRY POINT,1,6430014, GLEN LAKE ESTATES,148,70,21,CAROL PAUL,"COLORMTRC, DPD (CL/NH2CL)",10/20/2017,11/07/2017
101,CHLORINE,0.77,.,10/21/2017,ENTRY POINT,1,6430014, GLEN LAKE ESTATES,148,70,21,CAROL PAUL,"COLORMTRC, DPD (CL/NH2CL)",10/21/2017,11/07/2017
101,CHLORINE,0.58,.,10/22/2017,ENTRY POINT,1,6430014, GLEN LAKE ESTATES,148,70,21,CAROL PAUL,"COLORMTRC, DPD (CL/NH2CL)",10/22/2017,11/07/2017
101,CHLORINE,1.79,.,10/23/2017,ENTRY POINT,1,6430014, GLEN LAKE ESTATES,148,70,21,CAROL PAUL,"COLORMTRC, DPD (CL/NH2CL)",10/23/2017,11/07/2017
101,CHLORINE,1.54,.,10/24/2017,ENTRY POINT,1,6430014, GLEN LAKE ESTATES,148,70,21,CAROL PAUL,"COLORMTRC, DPD (CL/NH2CL)",10/24/2017,11/07/2017
101,CHLORINE,1.9,.,10/25/2017,ENTRY POINT,1,6430014, GLEN LAKE ESTATES,148,70,21,CAROL PAUL,"COLORMTRC, DPD (CL/NH2CL)",10/25/2017,11/07/2017
101,CHLORINE,1.69,.,10/26/2017,ENTRY POINT,1,6430014, GLEN LAKE ESTATES,148,70,21,CAROL PAUL,"COLORMTRC, DPD (CL/NH2CL)",10/26/2017,11/07/2017
101,CHLORINE,1.33,.,10/27/2017,ENTRY POINT,1,6430014, GLEN LAKE ESTATES,148,70,21,CAROL PAUL,"COLORMTRC, DPD (CL/NH2CL)",10/27/2017,11/07/2017
101,CHLORINE,1.32,.,10/28/2017,ENTRY POINT,1,6430014, GLEN LAKE ESTATES,148,70,21,CAROL PAUL,"COLORMTRC, DPD (CL/NH2CL)",10/28/2017,11/07/2017
101,CHLORINE,1.41,.,10/29/2017,ENTRY POINT,1,6430014, GLEN LAKE ESTATES,148,70,21,CAROL PAUL,"COLORMTRC, DPD (CL/NH2CL)",10/29/2017,11/07/2017
101,CHLORINE,1.9,.,10/30/2017,ENTRY POINT,1,6430014, GLEN LAKE ESTATES,148,70,21,CAROL PAUL,"COLORMTRC, DPD (CL/NH2CL)",10/30/2017,11/07/2017
101,CHLORINE,1.87,.,10/31/2017,ENTRY POINT,1,6430014, GLEN LAKE ESTATES,149,70,22,CAROL PAUL,"COLORMTRC, DPD (CL/NH2CL)",10/31/2017,11/07/2017
101,CHLORINE,2.02,.,11/01/2017,ENTRY POINT,1,6430014, GLEN LAKE ESTATES,149,70,22,CAROL PAUL,"COLORMTRC, DPD (CL/NH2CL)",11/01/2017,12/05/2017
101,CHLORINE,1.87,.,11/02/2017,ENTRY POINT,1,6430014, GLEN LAKE ESTATES,149,70,22,CAROL PAUL,"COLORMTRC, DPD (CL/NH2CL)",11/02/2017,12/05/2017
101,CHLORINE,1.68,.,11/03/2017,ENTRY POINT,1,6430014, GLEN LAKE ESTATES,149,70,22,CAROL PAUL,"COLORMTRC, DPD (CL/NH2CL)",11/03/2017,12/05/2017
801,TOTAL COLIFORM PRESENCE,0,.,11/03/2017,DISTRIBUTION,1,6430014, GLEN LAKE ESTATES,149,70,22,GREENVILLE BORO MUN AUTH,CHROMO/FLUOROGEN (COLILERT/18),11/04/2017,11/14/2017
101,CHLORINE,1.21,.,11/04/2017,ENTRY POINT,1,6430014, GLEN LAKE ESTATES,149,70,22,CAROL PAUL,"COLORMTRC, DPD (CL/NH2CL)",11/04/2017,12/05/2017
101,CHLORINE,0.58,.,11/05/2017,ENTRY POINT,1,6430014, GLEN LAKE ESTATES,149,70,22,CAROL PAUL,"COLORMTRC, DPD (CL/NH2CL)",11/05/2017,12/05/2017
101,CHLORINE,1.43,.,11/06/2017,ENTRY POINT,1,6430014, GLEN LAKE ESTATES,149,70,22,CAROL PAUL,"COLORMTRC, DPD (CL/NH2CL)",11/06/2017,12/05/2017
101,CHLORINE,1.29,.,11/07/2017,ENTRY POINT,1,6430014, GLEN LAKE ESTATES,149,70,22,CAROL PAUL,"COLORMTRC, DPD (CL/NH2CL)",11/07/2017,12/05/2017
101,CHLORINE,1.26,.,11/08/2017,ENTRY POINT,1,6430014, GLEN LAKE ESTATES,149,70,22,CAROL PAUL,"COLORMTRC, DPD (CL/NH2CL)",11/08/2017,12/05/2017
101,CHLORINE,1.07,.,11/09/2017,ENTRY POINT,1,6430014, GLEN LAKE ESTATES,149,70,22,CAROL PAUL,"COLORMTRC, DPD (CL/NH2CL)",11/09/2017,12/05/2017
101,CHLORINE,0.59,.,11/10/2017,ENTRY POINT,1,6430014, GLEN LAKE ESTATES,149,70,22,CAROL PAUL,"COLORMTRC, DPD (CL/NH2CL)",11/10/2017,12/05/2017
101,CHLORINE,1.62,.,11/11/2017,ENTRY POINT,1,6430014, GLEN LAKE ESTATES,149,70,22,CAROL PAUL,"COLORMTRC, DPD (CL/NH2CL)",11/11/2017,12/05/2017
101,CHLORINE,0.56,.,11/12/2017,ENTRY POINT,1,6430014, GLEN LAKE ESTATES,149,70,22,CAROL PAUL,"COLORMTRC, DPD (CL/NH2CL)",11/12/2017,12/05/2017
101,CHLORINE,0.75,.,11/13/2017,ENTRY POINT,1,6430014, GLEN LAKE ESTATES,149,70,22,CAROL PAUL,"COLORMTRC, DPD (CL/NH2CL)",11/13/2017,12/05/2017
101,CHLORINE,0.95,.,11/14/2017,ENTRY POINT,1,6430014, GLEN LAKE ESTATES,150,70,23,CAROL PAUL,"COLORMTRC, DPD (CL/NH2CL)",11/14/2017,12/05/2017
101,CHLORINE,0.89,.,11/15/2017,ENTRY POINT,1,6430014, GLEN LAKE ESTATES,150,70,23,CAROL PAUL,"COLORMTRC, DPD (CL/NH2CL)",11/15/2017,12/05/2017
101,CHLORINE,0.76,.,11/16/2017,ENTRY POINT,1,6430014, GLEN LAKE ESTATES,150,70,23,CAROL PAUL,"COLORMTRC, DPD (CL/NH2CL)",11/16/2017,12/05/2017
101,CHLORINE,0.72,.,11/17/2017,ENTRY POINT,1,6430014, GLEN LAKE ESTATES,150,70,23,CAROL PAUL,"COLORMTRC, DPD (CL/NH2CL)",11/17/2017,12/05/2017
101,CHLORINE,0.57,.,11/18/2017,ENTRY POINT,1,6430014, GLEN LAKE ESTATES,150,70,23,CAROL PAUL,"COLORMTRC, DPD (CL/NH2CL)",11/18/2017,12/05/2017
101,CHLORINE,0.62,.,11/19/2017,ENTRY POINT,1,6430014, GLEN LAKE ESTATES,150,70,23,CAROL PAUL,"COLORMTRC, DPD (CL/NH2CL)",11/19/2017,12/05/2017
101,CHLORINE,1.21,.,11/20/2017,ENTRY POINT,1,6430014, GLEN LAKE ESTATES,150,70,23,CAROL PAUL,"COLORMTRC, DPD (CL/NH2CL)",11/20/2017,12/05/2017
101,CHLORINE,1.42,.,11/21/2017,ENTRY POINT,1,6430014, GLEN LAKE ESTATES,150,70,23,CAROL PAUL,"COLORMTRC, DPD (CL/NH2CL)",11/21/2017,12/05/2017
101,CHLORINE,1.34,.,11/22/2017,ENTRY POINT,1,6430014, GLEN LAKE ESTATES,150,70,23,CAROL PAUL,"COLORMTRC, DPD (CL/NH2CL)",11/22/2017,12/05/2017
101,CHLORINE,1.14,.,11/23/2017,ENTRY POINT,1,6430014, GLEN LAKE ESTATES,150,70,23,CAROL PAUL,"COLORMTRC, DPD (CL/NH2CL)",11/23/2017,12/05/2017
101,CHLORINE,1.25,.,11/24/2017,ENTRY POINT,1,6430014, GLEN LAKE ESTATES,150,70,23,CAROL PAUL,"COLORMTRC, DPD (CL/NH2CL)",11/24/2017,12/05/2017
101,CHLORINE,0.89,.,11/25/2017,ENTRY POINT,1,6430014, GLEN LAKE ESTATES,150,70,23,CAROL PAUL,"COLORMTRC, DPD (CL/NH2CL)",11/25/2017,12/05/2017
101,CHLORINE,0.67,.,11/26/2017,ENTRY POINT,1,6430014, GLEN LAKE ESTATES,150,70,23,CAROL PAUL,"COLORMTRC, DPD (CL/NH2CL)",11/26/2017,12/05/2017
101,CHLORINE,0.54,.,11/27/2017,ENTRY POINT,1,6430014, GLEN LAKE ESTATES,150,70,23,CAROL PAUL,"COLORMTRC, DPD (CL/NH2CL)",11/27/2017,12/05/2017
101,CHLORINE,1.34,.,11/28/2017,ENTRY POINT,1,6430014, GLEN LAKE ESTATES,150,70,23,CAROL PAUL,"COLORMTRC, DPD (CL/NH2CL)",11/28/2017,12/05/2017
101,CHLORINE,1.24,.,11/29/2017,ENTRY POINT,1,6430014, GLEN LAKE ESTATES,151,70,24,CAROL PAUL,"COLORMTRC, DPD (CL/NH2CL)",11/29/2017,12/05/2017
101,CHLORINE,1.19,.,11/30/2017,ENTRY POINT,1,6430014, GLEN LAKE ESTATES,151,70,24,CAROL PAUL,"COLORMTRC, DPD (CL/NH2CL)",11/30/2017,12/05/2017
