Sample Location,Contaminant ID,Analysis Result,MCL In Effect,Sample Date,Sample Type,SPLIT_PAGES,PWSID,SYSTEM NAME,MAIN_PAGE,TOP_MARGIN,SYSNAME_PAGE,Laboratory ID,Analysis Method,Analysis Date,Sample Received Date
101,FREE CHLORINE,2.12,.,10/02/2018,ENTRY POINT,1,6430041, LIBERTY ACRES MHP,574,70,21,JEFFREY STAUL,"COLORMTRC, DPD (CL/NH2CL)",10/02/2018,11/09/2018
101,FREE CHLORINE,0.73,.,10/03/2018,ENTRY POINT,1,6430041, LIBERTY ACRES MHP,574,70,21,JEFFREY STAUL,"COLORMTRC, DPD (CL/NH2CL)",10/03/2018,11/09/2018
101,FREE CHLORINE,1.72,.,10/04/2018,ENTRY POINT,1,6430041, LIBERTY ACRES MHP,574,70,21,JEFFREY STAUL,"COLORMTRC, DPD (CL/NH2CL)",10/04/2018,11/09/2018
101,FREE CHLORINE,0.68,.,10/05/2018,ENTRY POINT,1,6430041, LIBERTY ACRES MHP,574,70,21,JEFFREY STAUL,"COLORMTRC, DPD (CL/NH2CL)",10/05/2018,11/09/2018
101,FREE CHLORINE,0.48,.,10/06/2018,ENTRY POINT,1,6430041, LIBERTY ACRES MHP,574,70,21,JEFFREY STAUL,"COLORMTRC, DPD (CL/NH2CL)",10/06/2018,11/09/2018
101,FREE CHLORINE,0.48,.,10/07/2018,ENTRY POINT,1,6430041, LIBERTY ACRES MHP,574,70,21,JEFFREY STAUL,"COLORMTRC, DPD (CL/NH2CL)",10/07/2018,11/09/2018
101,FREE CHLORINE,0.45,.,10/08/2018,ENTRY POINT,1,6430041, LIBERTY ACRES MHP,574,70,21,JEFFREY STAUL,"COLORMTRC, DPD (CL/NH2CL)",10/08/2018,11/09/2018
101,FREE CHLORINE,0.45,.,10/09/2018,ENTRY POINT,1,6430041, LIBERTY ACRES MHP,574,70,21,JEFFREY STAUL,"COLORMTRC, DPD (CL/NH2CL)",10/09/2018,11/09/2018
101,FREE CHLORINE,1.69,.,10/10/2018,ENTRY POINT,1,6430041, LIBERTY ACRES MHP,574,70,21,JEFFREY STAUL,"COLORMTRC, DPD (CL/NH2CL)",10/10/2018,11/09/2018
101,FREE CHLORINE,1.46,.,10/11/2018,ENTRY POINT,1,6430041, LIBERTY ACRES MHP,574,70,21,JEFFREY STAUL,"COLORMTRC, DPD (CL/NH2CL)",10/11/2018,11/09/2018
101,FREE CHLORINE,0.84,.,10/12/2018,ENTRY POINT,1,6430041, LIBERTY ACRES MHP,574,70,21,JEFFREY STAUL,"COLORMTRC, DPD (CL/NH2CL)",10/12/2018,11/09/2018
101,FREE CHLORINE,0.61,.,10/13/2018,ENTRY POINT,1,6430041, LIBERTY ACRES MHP,575,70,22,JEFFREY STAUL,"COLORMTRC, DPD (CL/NH2CL)",10/13/2018,11/09/2018
101,FREE CHLORINE,1.12,.,10/14/2018,ENTRY POINT,1,6430041, LIBERTY ACRES MHP,575,70,22,JEFFREY STAUL,"COLORMTRC, DPD (CL/NH2CL)",10/14/2018,11/09/2018
101,FREE CHLORINE,0.8,.,10/15/2018,ENTRY POINT,1,6430041, LIBERTY ACRES MHP,575,70,22,JEFFREY STAUL,"COLORMTRC, DPD (CL/NH2CL)",10/15/2018,11/09/2018
101,FREE CHLORINE,1.04,.,10/16/2018,ENTRY POINT,1,6430041, LIBERTY ACRES MHP,575,70,22,JEFFREY STAUL,"COLORMTRC, DPD (CL/NH2CL)",10/16/2018,11/09/2018
101,FREE CHLORINE,0.82,.,10/17/2018,ENTRY POINT,1,6430041, LIBERTY ACRES MHP,575,70,22,JEFFREY STAUL,"COLORMTRC, DPD (CL/NH2CL)",10/17/2018,11/09/2018
101,FREE CHLORINE,1.07,.,10/18/2018,ENTRY POINT,1,6430041, LIBERTY ACRES MHP,575,70,22,JEFFREY STAUL,"COLORMTRC, DPD (CL/NH2CL)",10/18/2018,11/09/2018
101,FREE CHLORINE,1.12,.,10/19/2018,ENTRY POINT,1,6430041, LIBERTY ACRES MHP,575,70,22,JEFFREY STAUL,"COLORMTRC, DPD (CL/NH2CL)",10/19/2018,11/09/2018
101,FREE CHLORINE,0.97,.,10/20/2018,ENTRY POINT,1,6430041, LIBERTY ACRES MHP,575,70,22,JEFFREY STAUL,"COLORMTRC, DPD (CL/NH2CL)",10/20/2018,11/09/2018
101,FREE CHLORINE,1.23,.,10/21/2018,ENTRY POINT,1,6430041, LIBERTY ACRES MHP,575,70,22,JEFFREY STAUL,"COLORMTRC, DPD (CL/NH2CL)",10/21/2018,11/09/2018
101,FREE CHLORINE,1.07,.,10/22/2018,ENTRY POINT,1,6430041, LIBERTY ACRES MHP,575,70,22,JEFFREY STAUL,"COLORMTRC, DPD (CL/NH2CL)",10/22/2018,11/09/2018
101,FREE CHLORINE,1.05,.,10/23/2018,ENTRY POINT,1,6430041, LIBERTY ACRES MHP,575,70,22,JEFFREY STAUL,"COLORMTRC, DPD (CL/NH2CL)",10/23/2018,11/09/2018
101,FREE CHLORINE,0.93,.,10/24/2018,ENTRY POINT,1,6430041, LIBERTY ACRES MHP,575,70,22,JEFFREY STAUL,"COLORMTRC, DPD (CL/NH2CL)",10/24/2018,11/09/2018
101,FREE CHLORINE,0.9,.,10/25/2018,ENTRY POINT,1,6430041, LIBERTY ACRES MHP,575,70,22,JEFFREY STAUL,"COLORMTRC, DPD (CL/NH2CL)",10/25/2018,11/09/2018
101,FREE CHLORINE,1.04,.,10/26/2018,ENTRY POINT,1,6430041, LIBERTY ACRES MHP,575,70,22,JEFFREY STAUL,"COLORMTRC, DPD (CL/NH2CL)",10/26/2018,11/09/2018
101,FREE CHLORINE,0.9,.,10/27/2018,ENTRY POINT,1,6430041, LIBERTY ACRES MHP,575,70,22,JEFFREY STAUL,"COLORMTRC, DPD (CL/NH2CL)",10/27/2018,11/09/2018
101,FREE CHLORINE,1.02,.,10/28/2018,ENTRY POINT,1,6430041, LIBERTY ACRES MHP,576,70,23,JEFFREY STAUL,"COLORMTRC, DPD (CL/NH2CL)",10/28/2018,11/09/2018
101,FREE CHLORINE,0.88,.,10/29/2018,ENTRY POINT,1,6430041, LIBERTY ACRES MHP,576,70,23,JEFFREY STAUL,"COLORMTRC, DPD (CL/NH2CL)",10/29/2018,11/09/2018
101,FREE CHLORINE,0.96,.,10/30/2018,ENTRY POINT,1,6430041, LIBERTY ACRES MHP,576,70,23,JEFFREY STAUL,"COLORMTRC, DPD (CL/NH2CL)",10/30/2018,11/09/2018
101,FREE CHLORINE,0.72,.,10/31/2018,ENTRY POINT,1,6430041, LIBERTY ACRES MHP,576,70,23,JEFFREY STAUL,"COLORMTRC, DPD (CL/NH2CL)",10/31/2018,11/09/2018
101,FREE CHLORINE,0.87,.,11/01/2018,ENTRY POINT,1,6430041, LIBERTY ACRES MHP,576,70,23,JEFFREY STAUL,"COLORMTRC, DPD (CL/NH2CL)",11/01/2018,12/08/2018
101,FREE CHLORINE,0.82,.,11/02/2018,ENTRY POINT,1,6430041, LIBERTY ACRES MHP,576,70,23,JEFFREY STAUL,"COLORMTRC, DPD (CL/NH2CL)",11/02/2018,12/08/2018
101,FREE CHLORINE,0.92,.,11/03/2018,ENTRY POINT,1,6430041, LIBERTY ACRES MHP,576,70,23,JEFFREY STAUL,"COLORMTRC, DPD (CL/NH2CL)",11/03/2018,12/08/2018
101,FREE CHLORINE,0.96,.,11/04/2018,ENTRY POINT,1,6430041, LIBERTY ACRES MHP,576,70,23,JEFFREY STAUL,"COLORMTRC, DPD (CL/NH2CL)",11/04/2018,12/08/2018
101,FREE CHLORINE,2,.,11/05/2018,ENTRY POINT,1,6430041, LIBERTY ACRES MHP,576,70,23,JEFFREY STAUL,"COLORMTRC, DPD (CL/NH2CL)",11/05/2018,12/08/2018
710,FREE CHLORINE,2,.,11/05/2018,DISTRIBUTION,1,6430041, LIBERTY ACRES MHP,576,70,23,GREENVILLE BORO MUN AUTH,"COLORMTRC, DPD (CL/NH2CL)",11/05/2018,12/08/2018
710,TOTAL COLIFORM PRESENCE,0,.,11/05/2018,DISTRIBUTION,1,6430041, LIBERTY ACRES MHP,576,70,23,GREENVILLE BORO MUN AUTH,CHROMO/FLUOROGEN (COLILERT/18),11/06/2018,12/08/2018
101,FREE CHLORINE,1.69,.,11/06/2018,ENTRY POINT,1,6430041, LIBERTY ACRES MHP,576,70,23,JEFFREY STAUL,"COLORMTRC, DPD (CL/NH2CL)",11/06/2018,12/08/2018
101,FREE CHLORINE,1.51,.,11/07/2018,ENTRY POINT,1,6430041, LIBERTY ACRES MHP,576,70,23,JEFFREY STAUL,"COLORMTRC, DPD (CL/NH2CL)",11/07/2018,12/08/2018
101,FREE CHLORINE,1.11,.,11/08/2018,ENTRY POINT,1,6430041, LIBERTY ACRES MHP,576,70,23,JEFFREY STAUL,"COLORMTRC, DPD (CL/NH2CL)",11/08/2018,12/08/2018
101,FREE CHLORINE,0.92,.,11/09/2018,ENTRY POINT,1,6430041, LIBERTY ACRES MHP,576,70,23,JEFFREY STAUL,"COLORMTRC, DPD (CL/NH2CL)",11/09/2018,12/08/2018
101,FREE CHLORINE,1.08,.,11/10/2018,ENTRY POINT,1,6430041, LIBERTY ACRES MHP,577,70,24,JEFFREY STAUL,"COLORMTRC, DPD (CL/NH2CL)",11/10/2018,12/08/2018
101,FREE CHLORINE,0.76,.,11/11/2018,ENTRY POINT,1,6430041, LIBERTY ACRES MHP,577,70,24,JEFFREY STAUL,"COLORMTRC, DPD (CL/NH2CL)",11/11/2018,12/08/2018
101,FREE CHLORINE,0.85,.,11/12/2018,ENTRY POINT,1,6430041, LIBERTY ACRES MHP,577,70,24,JEFFREY STAUL,"COLORMTRC, DPD (CL/NH2CL)",11/12/2018,12/08/2018
101,FREE CHLORINE,0.8,.,11/13/2018,ENTRY POINT,1,6430041, LIBERTY ACRES MHP,577,70,24,JEFFREY STAUL,"COLORMTRC, DPD (CL/NH2CL)",11/13/2018,12/08/2018
101,FREE CHLORINE,0.79,.,11/14/2018,ENTRY POINT,1,6430041, LIBERTY ACRES MHP,577,70,24,JEFFREY STAUL,"COLORMTRC, DPD (CL/NH2CL)",11/14/2018,12/08/2018
101,FREE CHLORINE,0.8,.,11/15/2018,ENTRY POINT,1,6430041, LIBERTY ACRES MHP,577,70,24,JEFFREY STAUL,"COLORMTRC, DPD (CL/NH2CL)",11/15/2018,12/08/2018
101,FREE CHLORINE,0.77,.,11/16/2018,ENTRY POINT,1,6430041, LIBERTY ACRES MHP,577,70,24,JEFFREY STAUL,"COLORMTRC, DPD (CL/NH2CL)",11/16/2018,12/08/2018
101,FREE CHLORINE,0.77,.,11/17/2018,ENTRY POINT,1,6430041, LIBERTY ACRES MHP,577,70,24,JEFFREY STAUL,"COLORMTRC, DPD (CL/NH2CL)",11/17/2018,12/08/2018
101,FREE CHLORINE,0.78,.,11/18/2018,ENTRY POINT,1,6430041, LIBERTY ACRES MHP,577,70,24,JEFFREY STAUL,"COLORMTRC, DPD (CL/NH2CL)",11/18/2018,12/08/2018
101,FREE CHLORINE,0.73,.,11/19/2018,ENTRY POINT,1,6430041, LIBERTY ACRES MHP,577,70,24,JEFFREY STAUL,"COLORMTRC, DPD (CL/NH2CL)",11/19/2018,12/08/2018
101,FREE CHLORINE,0.68,.,11/20/2018,ENTRY POINT,1,6430041, LIBERTY ACRES MHP,577,70,24,JEFFREY STAUL,"COLORMTRC, DPD (CL/NH2CL)",11/20/2018,12/08/2018
101,FREE CHLORINE,0.7,.,11/21/2018,ENTRY POINT,1,6430041, LIBERTY ACRES MHP,577,70,24,JEFFREY STAUL,"COLORMTRC, DPD (CL/NH2CL)",11/21/2018,12/08/2018
101,FREE CHLORINE,0.7,.,11/22/2018,ENTRY POINT,1,6430041, LIBERTY ACRES MHP,577,70,24,JEFFREY STAUL,"COLORMTRC, DPD (CL/NH2CL)",11/22/2018,12/08/2018
101,FREE CHLORINE,0.55,.,11/23/2018,ENTRY POINT,1,6430041, LIBERTY ACRES MHP,577,70,24,JEFFREY STAUL,"COLORMTRC, DPD (CL/NH2CL)",11/23/2018,12/08/2018
101,FREE CHLORINE,0.57,.,11/24/2018,ENTRY POINT,1,6430041, LIBERTY ACRES MHP,577,70,24,JEFFREY STAUL,"COLORMTRC, DPD (CL/NH2CL)",11/24/2018,12/08/2018
101,FREE CHLORINE,0.63,.,11/25/2018,ENTRY POINT,1,6430041, LIBERTY ACRES MHP,578,70,25,JEFFREY STAUL,"COLORMTRC, DPD (CL/NH2CL)",11/25/2018,12/08/2018
101,FREE CHLORINE,0.62,.,11/26/2018,ENTRY POINT,1,6430041, LIBERTY ACRES MHP,578,70,25,JEFFREY STAUL,"COLORMTRC, DPD (CL/NH2CL)",11/26/2018,12/08/2018
101,FREE CHLORINE,0.54,.,11/27/2018,ENTRY POINT,1,6430041, LIBERTY ACRES MHP,578,70,25,JEFFREY STAUL,"COLORMTRC, DPD (CL/NH2CL)",11/27/2018,12/08/2018
101,FREE CHLORINE,0.5,.,11/28/2018,ENTRY POINT,1,6430041, LIBERTY ACRES MHP,578,70,25,JEFFREY STAUL,"COLORMTRC, DPD (CL/NH2CL)",11/28/2018,12/08/2018
101,FREE CHLORINE,0.47,.,11/29/2018,ENTRY POINT,1,6430041, LIBERTY ACRES MHP,578,70,25,JEFFREY STAUL,"COLORMTRC, DPD (CL/NH2CL)",11/29/2018,12/08/2018
101,FREE CHLORINE,1.21,.,11/30/2018,ENTRY POINT,1,6430041, LIBERTY ACRES MHP,578,70,25,JEFFREY STAUL,"COLORMTRC, DPD (CL/NH2CL)",11/30/2018,12/08/2018
101,FREE CHLORINE,1.15,.,12/01/2018,ENTRY POINT,1,6430041, LIBERTY ACRES MHP,578,70,25,JEFFREY STAUL,"COLORMTRC, DPD (CL/NH2CL)",12/01/2018,01/05/2019
101,FREE CHLORINE,1.31,.,12/02/2018,ENTRY POINT,1,6430041, LIBERTY ACRES MHP,578,70,25,JEFFREY STAUL,"COLORMTRC, DPD (CL/NH2CL)",12/02/2018,01/05/2019
101,FREE CHLORINE,0.45,.,12/03/2018,ENTRY POINT,1,6430041, LIBERTY ACRES MHP,578,70,25,JEFFREY STAUL,"COLORMTRC, DPD (CL/NH2CL)",12/03/2018,01/05/2019
101,FREE CHLORINE,1.07,.,12/04/2018,ENTRY POINT,1,6430041, LIBERTY ACRES MHP,578,70,25,JEFFREY STAUL,"COLORMTRC, DPD (CL/NH2CL)",12/04/2018,01/05/2019
101,FREE CHLORINE,0.89,.,12/05/2018,ENTRY POINT,1,6430041, LIBERTY ACRES MHP,578,70,25,JEFFREY STAUL,"COLORMTRC, DPD (CL/NH2CL)",12/05/2018,01/05/2019
101,FREE CHLORINE,1.02,.,12/06/2018,ENTRY POINT,1,6430041, LIBERTY ACRES MHP,578,70,25,JEFFREY STAUL,"COLORMTRC, DPD (CL/NH2CL)",12/06/2018,01/05/2019
101,FREE CHLORINE,0.92,.,12/07/2018,ENTRY POINT,1,6430041, LIBERTY ACRES MHP,578,70,25,JEFFREY STAUL,"COLORMTRC, DPD (CL/NH2CL)",12/07/2018,01/05/2019
101,FREE CHLORINE,0.92,.,12/08/2018,ENTRY POINT,1,6430041, LIBERTY ACRES MHP,578,70,25,JEFFREY STAUL,"COLORMTRC, DPD (CL/NH2CL)",12/08/2018,01/05/2019
101,FREE CHLORINE,0.92,.,12/09/2018,ENTRY POINT,1,6430041, LIBERTY ACRES MHP,578,70,25,JEFFREY STAUL,"COLORMTRC, DPD (CL/NH2CL)",12/09/2018,01/05/2019
101,FREE CHLORINE,0.83,.,12/10/2018,ENTRY POINT,1,6430041, LIBERTY ACRES MHP,579,70,26,JEFFREY STAUL,"COLORMTRC, DPD (CL/NH2CL)",12/10/2018,01/05/2019
710,FREE CHLORINE,0.83,.,12/10/2018,DISTRIBUTION,1,6430041, LIBERTY ACRES MHP,579,70,26,GREENVILLE BORO MUN AUTH,"COLORMTRC, DPD (CL/NH2CL)",12/10/2018,01/05/2019
710,TOTAL COLIFORM PRESENCE,0,.,12/10/2018,DISTRIBUTION,1,6430041, LIBERTY ACRES MHP,579,70,26,GREENVILLE BORO MUN AUTH,CHROMO/FLUOROGEN (COLILERT/18),12/11/2018,01/05/2019
101,FREE CHLORINE,0.67,.,12/11/2018,ENTRY POINT,1,6430041, LIBERTY ACRES MHP,579,70,26,JEFFREY STAUL,"COLORMTRC, DPD (CL/NH2CL)",12/11/2018,01/05/2019
101,FREE CHLORINE,0.77,.,12/12/2018,ENTRY POINT,1,6430041, LIBERTY ACRES MHP,579,70,26,JEFFREY STAUL,"COLORMTRC, DPD (CL/NH2CL)",12/12/2018,01/05/2019
101,FREE CHLORINE,0.64,.,12/13/2018,ENTRY POINT,1,6430041, LIBERTY ACRES MHP,579,70,26,JEFFREY STAUL,"COLORMTRC, DPD (CL/NH2CL)",12/13/2018,01/05/2019
101,FREE CHLORINE,0.67,.,12/14/2018,ENTRY POINT,1,6430041, LIBERTY ACRES MHP,579,70,26,JEFFREY STAUL,"COLORMTRC, DPD (CL/NH2CL)",12/14/2018,01/05/2019
101,FREE CHLORINE,0.65,.,12/15/2018,ENTRY POINT,1,6430041, LIBERTY ACRES MHP,579,70,26,JEFFREY STAUL,"COLORMTRC, DPD (CL/NH2CL)",12/15/2018,01/05/2019
101,FREE CHLORINE,0.66,.,12/16/2018,ENTRY POINT,1,6430041, LIBERTY ACRES MHP,579,70,26,JEFFREY STAUL,"COLORMTRC, DPD (CL/NH2CL)",12/16/2018,01/05/2019
101,FREE CHLORINE,0.6,.,12/17/2018,ENTRY POINT,1,6430041, LIBERTY ACRES MHP,579,70,26,JEFFREY STAUL,"COLORMTRC, DPD (CL/NH2CL)",12/17/2018,01/05/2019
101,FREE CHLORINE,0.62,.,12/18/2018,ENTRY POINT,1,6430041, LIBERTY ACRES MHP,579,70,26,JEFFREY STAUL,"COLORMTRC, DPD (CL/NH2CL)",12/18/2018,01/05/2019
101,FREE CHLORINE,0.57,.,12/19/2018,ENTRY POINT,1,6430041, LIBERTY ACRES MHP,579,70,26,JEFFREY STAUL,"COLORMTRC, DPD (CL/NH2CL)",12/19/2018,01/05/2019
101,FREE CHLORINE,0.59,.,12/20/2018,ENTRY POINT,1,6430041, LIBERTY ACRES MHP,579,70,26,JEFFREY STAUL,"COLORMTRC, DPD (CL/NH2CL)",12/20/2018,01/05/2019
101,FREE CHLORINE,0.47,.,12/21/2018,ENTRY POINT,1,6430041, LIBERTY ACRES MHP,579,70,26,JEFFREY STAUL,"COLORMTRC, DPD (CL/NH2CL)",12/21/2018,01/05/2019
101,FREE CHLORINE,0.67,.,12/22/2018,ENTRY POINT,1,6430041, LIBERTY ACRES MHP,579,70,26,JEFFREY STAUL,"COLORMTRC, DPD (CL/NH2CL)",12/22/2018,01/05/2019
101,FREE CHLORINE,0.66,.,12/23/2018,ENTRY POINT,1,6430041, LIBERTY ACRES MHP,580,70,27,JEFFREY STAUL,"COLORMTRC, DPD (CL/NH2CL)",12/23/2018,01/05/2019
101,FREE CHLORINE,0.54,.,12/24/2018,ENTRY POINT,1,6430041, LIBERTY ACRES MHP,580,70,27,JEFFREY STAUL,"COLORMTRC, DPD (CL/NH2CL)",12/24/2018,01/05/2019
101,FREE CHLORINE,0.53,.,12/25/2018,ENTRY POINT,1,6430041, LIBERTY ACRES MHP,580,70,27,JEFFREY STAUL,"COLORMTRC, DPD (CL/NH2CL)",12/25/2018,01/05/2019
101,FREE CHLORINE,0.83,.,12/26/2018,ENTRY POINT,1,6430041, LIBERTY ACRES MHP,580,70,27,JEFFREY STAUL,"COLORMTRC, DPD (CL/NH2CL)",12/26/2018,01/05/2019
101,FREE CHLORINE,0.75,.,12/27/2018,ENTRY POINT,1,6430041, LIBERTY ACRES MHP,580,70,27,JEFFREY STAUL,"COLORMTRC, DPD (CL/NH2CL)",12/27/2018,01/05/2019
101,FREE CHLORINE,0.75,.,12/28/2018,ENTRY POINT,1,6430041, LIBERTY ACRES MHP,580,70,27,JEFFREY STAUL,"COLORMTRC, DPD (CL/NH2CL)",12/28/2018,01/05/2019
101,FREE CHLORINE,0.81,.,12/29/2018,ENTRY POINT,1,6430041, LIBERTY ACRES MHP,580,70,27,JEFFREY STAUL,"COLORMTRC, DPD (CL/NH2CL)",12/29/2018,01/05/2019
101,FREE CHLORINE,0.76,.,12/30/2018,ENTRY POINT,1,6430041, LIBERTY ACRES MHP,580,70,27,JEFFREY STAUL,"COLORMTRC, DPD (CL/NH2CL)",12/30/2018,01/05/2019
101,FREE CHLORINE,0.74,.,12/31/2018,ENTRY POINT,1,6430041, LIBERTY ACRES MHP,580,70,27,JEFFREY STAUL,"COLORMTRC, DPD (CL/NH2CL)",12/31/2018,01/05/2019
100,CHLORINE,1.64,.,01/01/2018,ENTRY POINT,1,6430042, GRANDVIEW ACRES MHP,581,70,1,GRANDVIEW ACRES MHP,"COLORMTRC, DPD (CL/NH2CL)",01/01/2018,02/16/2018
100,CHLORINE,2.03,.,01/02/2018,ENTRY POINT,1,6430042, GRANDVIEW ACRES MHP,581,70,1,GRANDVIEW ACRES MHP,"COLORMTRC, DPD (CL/NH2CL)",01/02/2018,02/16/2018
100,CHLORINE,2.15,.,01/03/2018,ENTRY POINT,1,6430042, GRANDVIEW ACRES MHP,581,70,1,GRANDVIEW ACRES MHP,"COLORMTRC, DPD (CL/NH2CL)",01/03/2018,02/16/2018
100,CHLORINE,0.82,.,01/04/2018,ENTRY POINT,1,6430042, GRANDVIEW ACRES MHP,581,70,1,GRANDVIEW ACRES MHP,"COLORMTRC, DPD (CL/NH2CL)",01/04/2018,02/16/2018
100,CHLORINE,1.43,.,01/05/2018,ENTRY POINT,1,6430042, GRANDVIEW ACRES MHP,581,70,1,GRANDVIEW ACRES MHP,"COLORMTRC, DPD (CL/NH2CL)",01/05/2018,02/16/2018
100,CHLORINE,1.53,.,01/06/2018,ENTRY POINT,1,6430042, GRANDVIEW ACRES MHP,581,70,1,GRANDVIEW ACRES MHP,"COLORMTRC, DPD (CL/NH2CL)",01/06/2018,02/16/2018
100,CHLORINE,0.4,.,01/07/2018,ENTRY POINT,1,6430042, GRANDVIEW ACRES MHP,581,70,1,GRANDVIEW ACRES MHP,"COLORMTRC, DPD (CL/NH2CL)",01/07/2018,02/16/2018
100,CHLORINE,1.33,.,01/08/2018,ENTRY POINT,1,6430042, GRANDVIEW ACRES MHP,581,70,1,GRANDVIEW ACRES MHP,"COLORMTRC, DPD (CL/NH2CL)",01/08/2018,02/16/2018
100,CHLORINE,2.2,.,01/09/2018,ENTRY POINT,1,6430042, GRANDVIEW ACRES MHP,581,70,1,GRANDVIEW ACRES MHP,"COLORMTRC, DPD (CL/NH2CL)",01/09/2018,02/16/2018
100,CHLORINE,1.53,.,01/10/2018,ENTRY POINT,1,6430042, GRANDVIEW ACRES MHP,581,70,1,GRANDVIEW ACRES MHP,"COLORMTRC, DPD (CL/NH2CL)",01/10/2018,02/16/2018
701,TOTAL COLIFORM PRESENCE,0,.,01/10/2018,DISTRIBUTION,1,6430042, GRANDVIEW ACRES MHP,581,70,1,MICROBAC LABORATORIES - ERIE,CHROMO/FLUOROGEN (COLILERT/18),01/11/2018,02/05/2018
100,CHLORINE,1.51,.,01/11/2018,ENTRY POINT,1,6430042, GRANDVIEW ACRES MHP,581,70,1,GRANDVIEW ACRES MHP,"COLORMTRC, DPD (CL/NH2CL)",01/11/2018,02/16/2018
100,CHLORINE,1,.,01/12/2018,ENTRY POINT,1,6430042, GRANDVIEW ACRES MHP,581,70,1,GRANDVIEW ACRES MHP,"COLORMTRC, DPD (CL/NH2CL)",01/12/2018,02/16/2018
100,CHLORINE,1.51,.,01/13/2018,ENTRY POINT,1,6430042, GRANDVIEW ACRES MHP,581,70,1,GRANDVIEW ACRES MHP,"COLORMTRC, DPD (CL/NH2CL)",01/13/2018,02/16/2018
100,CHLORINE,2.15,.,01/14/2018,ENTRY POINT,1,6430042, GRANDVIEW ACRES MHP,581,70,1,GRANDVIEW ACRES MHP,"COLORMTRC, DPD (CL/NH2CL)",01/14/2018,02/16/2018
100,CHLORINE,0.96,.,01/15/2018,ENTRY POINT,1,6430042, GRANDVIEW ACRES MHP,582,70,2,GRANDVIEW ACRES MHP,"COLORMTRC, DPD (CL/NH2CL)",01/15/2018,02/16/2018
100,CHLORINE,0.93,.,01/16/2018,ENTRY POINT,1,6430042, GRANDVIEW ACRES MHP,582,70,2,GRANDVIEW ACRES MHP,"COLORMTRC, DPD (CL/NH2CL)",01/16/2018,02/16/2018
100,CHLORINE,1.06,.,01/17/2018,ENTRY POINT,1,6430042, GRANDVIEW ACRES MHP,582,70,2,GRANDVIEW ACRES MHP,"COLORMTRC, DPD (CL/NH2CL)",01/17/2018,02/16/2018
100,CHLORINE,1.16,.,01/18/2018,ENTRY POINT,1,6430042, GRANDVIEW ACRES MHP,582,70,2,GRANDVIEW ACRES MHP,"COLORMTRC, DPD (CL/NH2CL)",01/18/2018,02/16/2018
100,CHLORINE,0.69,.,01/19/2018,ENTRY POINT,1,6430042, GRANDVIEW ACRES MHP,582,70,2,GRANDVIEW ACRES MHP,"COLORMTRC, DPD (CL/NH2CL)",01/19/2018,02/16/2018
100,CHLORINE,0.78,.,01/20/2018,ENTRY POINT,1,6430042, GRANDVIEW ACRES MHP,582,70,2,GRANDVIEW ACRES MHP,"COLORMTRC, DPD (CL/NH2CL)",01/20/2018,02/16/2018
100,CHLORINE,0.97,.,01/21/2018,ENTRY POINT,1,6430042, GRANDVIEW ACRES MHP,582,70,2,GRANDVIEW ACRES MHP,"COLORMTRC, DPD (CL/NH2CL)",01/21/2018,02/16/2018
100,CHLORINE,1.58,.,01/22/2018,ENTRY POINT,1,6430042, GRANDVIEW ACRES MHP,582,70,2,GRANDVIEW ACRES MHP,"COLORMTRC, DPD (CL/NH2CL)",01/22/2018,02/16/2018
100,CHLORINE,1.73,.,01/23/2018,ENTRY POINT,1,6430042, GRANDVIEW ACRES MHP,582,70,2,GRANDVIEW ACRES MHP,"COLORMTRC, DPD (CL/NH2CL)",01/23/2018,02/16/2018
100,CHLORINE,1.52,.,01/24/2018,ENTRY POINT,1,6430042, GRANDVIEW ACRES MHP,582,70,2,GRANDVIEW ACRES MHP,"COLORMTRC, DPD (CL/NH2CL)",01/24/2018,02/16/2018
100,CHLORINE,1.31,.,01/25/2018,ENTRY POINT,1,6430042, GRANDVIEW ACRES MHP,582,70,2,GRANDVIEW ACRES MHP,"COLORMTRC, DPD (CL/NH2CL)",01/25/2018,02/16/2018
100,CHLORINE,1.34,.,01/26/2018,ENTRY POINT,1,6430042, GRANDVIEW ACRES MHP,582,70,2,GRANDVIEW ACRES MHP,"COLORMTRC, DPD (CL/NH2CL)",01/26/2018,02/16/2018
100,CHLORINE,1.92,.,01/27/2018,ENTRY POINT,1,6430042, GRANDVIEW ACRES MHP,582,70,2,GRANDVIEW ACRES MHP,"COLORMTRC, DPD (CL/NH2CL)",01/27/2018,02/16/2018
100,CHLORINE,1.26,.,01/28/2018,ENTRY POINT,1,6430042, GRANDVIEW ACRES MHP,582,70,2,GRANDVIEW ACRES MHP,"COLORMTRC, DPD (CL/NH2CL)",01/28/2018,02/16/2018
100,CHLORINE,1.73,.,01/29/2018,ENTRY POINT,1,6430042, GRANDVIEW ACRES MHP,582,70,2,GRANDVIEW ACRES MHP,"COLORMTRC, DPD (CL/NH2CL)",01/29/2018,02/16/2018
100,CHLORINE,1.66,.,01/30/2018,ENTRY POINT,1,6430042, GRANDVIEW ACRES MHP,583,70,3,GRANDVIEW ACRES MHP,"COLORMTRC, DPD (CL/NH2CL)",01/30/2018,02/16/2018
